ID,Section ID,Section Name,Section Name Arabic,Attribute ID,Attribute Name,Parameter ID,Parameter Name,Mandate Level,Value Description,PE,CE,SR,PR,PF,Website,Mobile,EServices
428,QGMS-10,Security and Privacy,الأمان والخصوصية,QGMS-10.1,Mobile App Security,QGMS-10.1.1,Usage,M2,"• Ensure that there are no duplicate or malicious copies in the appstore
• Refer user to appropriate app store links wherever published
• Avoid SMS for notifications of sensitive data
• Provide warning and highlight security risks of mishandling password of the device
",Y,,,,,,Y,
429,QGMS-10,Security and Privacy,الأمان والخصوصية,QGMS-10.1,Mobile App Security,QGMS-10.1.2,Device Security & Access,M2,"The App shall follow same level of Access and Authentication policies and standards as mandated by QCERT.

However, mobile apps can provide some value adds once authenticated by Centralized NAS system, such as providing access by using fingerprint scanner of the device to provide access.
",Y,,,,,,Y,
430,QGMS-10,Security and Privacy,الأمان والخصوصية,QGMS-10.1,Mobile App Security,QGMS-10.1.3,Cryptography,M2,"That Personal Information and sensitive data is protected in device and in transmission using appropriate cryptographic controls.

Follow SHA-512 Standards. 

Use of at least 128 bit encryption for communication is mandated.
",Y,,,,,,Y,
431,QGMS-10,Security and Privacy,الأمان والخصوصية,QGMS-10.1,Mobile App Security,QGMS-10.1.4,Session Management,M2,"Appropriate Authentication, Authorization, and Session Management processes to be implemented, and limit session time to an acceptable limit.  ",Y,,,,,,Y,
432,QGMS-10,Security and Privacy,الأمان والخصوصية,QGMS-10.1,Mobile App Security,QGMS-10.1.5,Log Management,M2,"Use cross device libraries to monitor real time app performance across entire application.

Configure app login to quickly identify new device configurations that causes issues with the app.

Maintain logs for suitable amount of time 
",Y,,,,,,Y,
433,QGMS-10,Security and Privacy,الأمان والخصوصية,QGMS-10.1,Mobile App Security,QGMS-10.1.6,Payment,M2,"Must Follow international standards such as PCI DSS. 

Should add extra layer of security for mobile credit / debit card transactions with -3D Secure. 

No more than 25% of sensitive data related to payments shall be displayed on mobile app, such as first or last 4 digits of card.
",Y,,,,,,Y,
434,QGMS-10,Security and Privacy,الأمان والخصوصية,QGMS-10.2,Digital signature,QGMS-10.2.1,Digital signature,M2,"Agencies shall follow the policies, standards and guidelines of Electronic Signature Formats Standards, Version : 1.0
Electronic Signature Overview & Specification, Version: 1.0
",Y,,,,,,Y,
435,QGMS-10,Security and Privacy,الأمان والخصوصية,QGMS-10.3,Privacy,QGMS-10.3.1,Privacy Statement,M2,"Each Mobile app or mobile site shall contain a privacy statement. Giving notice to users about how the Agency collects and uses personal information is good practice and will assist the agency in both complying with privacy laws and principles, and gaining public trust and confidence in those who use government website and services. The statement shall clearly indicate:
• the scope of the statement;
•  the circumstances in which personal information is collected, by whom it is held (e.g. the responsible Agency and/or any other third parties);
•  the uses to which such collected personal information may be put by
",Y,,,,,,Y,
436,QGMS-10,Security and Privacy,الأمان والخصوصية,QGMS-10.3,Privacy,QGMS-10.3.2,Cookies,M2,"Only Applicable to Mobile Sites and Not Apps:

If cookies are used, a statement and a brief description of its purpose should be included. User consent should be solicited. 

 Users may refuse the use of cookies by selecting the appropriate settings on their browser, in that case agency shall mention that the user may not be able to use the full functionality of this Mobile App.
The allowed types of cookies are:
• Analytics cookies for anonymously remembering user's computer or mobile device to keep track of browsing patterns.
• Service cookies for helping us to make agencies’ Mobile App work efficiently, remembering users' registration and login details, settings preferences, and keeping track of the page views.
• Non-persistent cookies/per-session cookies. Per-session cookies serve technical purposes, like providing seamless navigation through the Mobile Apps.",Y,,,,,,Y,
437,QGMS-11,Support (chat/helpline),الدعم (المحادثة/خط المساعدة),QGMS-11.1,Support / Helpline,QGMS-11.1.1,Support / Helpline,M2,"• In ‘contact us’ there must be email address, operating hours, the main telephone number for each call center
• Providing online tutorial/help with screen shots and instructions. Online self-help like FAQs will be useful. 
• Where an e-Service is complex and is for a specific group of users or corporate users, training and hands-on workshops shall be provided

Agencies must provide the following:
1. For general Compliant and enquiry - A service Helpline/Hotline
2. For transaction enquiry 
a. If services are supported by Govt Contact Center: Link to 109 GCC, Widget of 109 Live Chat Window, Widget of 109 chatbot
b. If services are not supported by Govt Contact Center: Phone number of service helpline must be provided 
c. Map location of the address.
",Y,,Y,,,,Y,
438,QGMS-11,Support (chat/helpline),الدعم (المحادثة/خط المساعدة),QGMS-11.2,Chat,QGMS-11.2.1,Chat,M2,"When users encounter problems or difficulties with using the mobile app or services then agencies shall provide live chat with service agents, especially for services targeting remote users such as overseas citizens, tourists, businesses etc. Ideally, chat support for such services should be provided 24/7 considering different time zones per user locations.",Y,,Y,,,,Y,
439,QGMS-11,Support (chat/helpline),الدعم (المحادثة/خط المساعدة),QGMS-11.3,Bot Usage Guidelines,QGMS-11.3.1,Bot Usage Guidelines,M3,"• It should be apparent to the user that they are not having an interaction with another person.
• A seamless hand-off to a human should be ensured where the human-bot exchange leads to interactions that exceed the bot’s competence.
• Agencies should ensure that the bot is reliable.
• The bot should respect user privacy.
• Agencies are accountable for the bots they deploy.
",Y,,Y,,,,Y,
440,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.1,EServices Taxonomy,QGES-1.1.1,Services Classification,M2,"Entities must classify the Service in the service profile page, whether it is G2C, G2B, or G2G",,Y,,,,,,Y
441,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.1,EServices Taxonomy,QGES-1.1.2,Service name,M2,"Entities must provide a clear, short, and meaningful name, with which consumers can easily identify what the services is about.",,Y,,,,,,Y
442,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.1,EServices Taxonomy,QGES-1.1.3,Services Alternate Name,M3,"In case, there are too many similarities in the names of services, Entities may also provide alternative names of the services.",,Y,,,,,,Y
443,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.1,EServices Taxonomy,QGES-1.1.4,Service code,M2,"Service code shall be a code to uniquely identify service across Entities and systems based on Service Coding Guide.
",,Y,,,,,,Y
444,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.1,EServices Taxonomy,QGES-1.1.5,Services type ,M2,"Entities must further classify the Service in the service profile page.

e.g. Emergency relief, etc
",,Y,,,,,,Y
445,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.2,EServices Ontology,QGES-1.2.1,Delivery Channels,M2,"Entities must provide details for online and offline delivery channels.

For online channel, the Entities shall provide one click Service URL to the services landing page.

For offline channels, the Entities shall list service centers, with:
- Location Name
- Opening Hours
- Contact Person
- Address
- Phone Number 
- Map location
",,Y,,,,,,Y
446,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.2,EServices Ontology,QGES-1.2.2,Services Target Group,M2,"Entities must uniquely identify the target group for whom the services are intended.

Entities are allowed to use a target group name from the approved list of Target Group or Persona Names.
",,Y,,,,,,Y
447,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.2,EServices Ontology,QGES-1.2.3,Life Event,M2,"If the services are associated with individual personas, then Entities must indicate the life event the service is associated with. Refer to appendix Life Events.",,Y,,,,,,Y
448,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.2,EServices Ontology,QGES-1.2.4,Business Event,M2,"For services associated with business personas, then Entities must provide associated business event for the service.",,Y,,,,,,Y
449,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.2,EServices Ontology,QGES-1.2.5,Related Service ,M3,"If the services are related to any other services, Entities may identify those services, and provide the Service Name and URL to Service Landing Page.",,Y,,,,,,Y
450,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.2,EServices Ontology,QGES-1.2.6,Services Bundling,M3,Entities must indicate whether the Service is a Bundled Services or an individual service. It should indicate all the sub services as well.,,Y,,,,,,Y
451,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.2,EServices Ontology,QGES-1.2.7,Service Provider Primary,M2,"Service provider name shall uniquely identify which Agency is providing the service, confirming to legal name of the agency and URL.",,Y,,,,,,Y
452,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.2,EServices Ontology,QGES-1.2.8,Service Provider Secondary,M3,"Entities must also provide Service provider names of engaged Entities if they are part of providing the services. The engaged Entities shall be uniquely identify which service the Entities is providing, confirming to legal name of the agency.",,Y,,,,,,Y
453,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.2,EServices Ontology,QGES-1.2.9,Sector and Department Mapping,M2,"Entities shall map the service with the respective sector.
e.g. Healthcare, Labor, Education and Higher Education, Tourism and Leisure, Hospitals & Health Facilities, Youth and Sports, etc

",,Y,,,,,,Y
454,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.2,EServices Ontology,QGES-1.2.10,Services Fees by Target Group,M2,"Entities shall provide the services fees for availing the services. 
Entities must provide Service Fees by Target Group, in event that the user falls under multiple target groups.
Target Group, Fees, Offers should be provided
Entities may also provide offers, if any.

",,Y,,,,,,Y
455,QGES-1,Eservices Profile ,الملف التعريفي للخدمات الإلكترونية,QGES-1.2,EServices Ontology,QGES-1.2.11,Services SLA,M2,"Entities must provide the Service Level Agreements. Following to be provided:
1. Estimated time to Service Fulfillment
2. Information on what to do in case SLA's not met
",,Y,,,,,,Y
456,QGES-2,Eservices Information ,المعلومات عن الخدمات الإلكترونية,QGES-2.1,EServices Publication (Other details for publication),QGES-2.1.1,Services Description,M2,"Entities shall provide a detailed description of the Services

• When are the services applicable
• What does the Service do
• Who is it for
• How to avail the service
• Where to avail the services 

",,Y,,,,,,Y
457,QGES-2,Eservices Information ,المعلومات عن الخدمات الإلكترونية,QGES-2.1,EServices Publication (Other details for publication),QGES-2.1.2,Services Conditions,M2,"Entities may list what are the Pre-requisites and conditions for the services, and any required    payment/fees.",,Y,,,,,,Y
458,QGES-2,Eservices Information ,المعلومات عن الخدمات الإلكترونية,QGES-2.1,EServices Publication (Other details for publication),QGES-2.1.3,Services Documentations ,M2,"Entities may list what documents need to be furnished for availing the services, along with from where or how to get the documents from
• Document Name,
• Location / Service from where to get the document
",,Y,,,,,,Y
459,QGES-2,Eservices Information ,المعلومات عن الخدمات الإلكترونية,QGES-2.1,EServices Publication (Other details for publication),QGES-2.1.4,Services Process & Steps,M2,"Entities must describe what the processes and steps for availing the services.
For each Process:
• Step Name, 
• Description, 
• Inputs, 
• Output, 
• Status
• SLA 

",,Y,,,,,,Y
460,QGES-2,Eservices Information ,المعلومات عن الخدمات الإلكترونية,QGES-2.1,EServices Publication (Other details for publication),QGES-2.1.5,Services Infographic,M3,Entities may provide the processes and steps in the form of a infographic.,,Y,,,,,,Y
461,QGES-2,Eservices Information ,المعلومات عن الخدمات الإلكترونية,QGES-2.1,EServices Publication (Other details for publication),QGES-2.1.6,General User Guide,M3,Entities may provide additional information as user guide.,,Y,,,,,,Y
462,QGES-2,Eservices Information ,المعلومات عن الخدمات الإلكترونية,QGES-2.1,EServices Publication (Other details for publication),QGES-2.1.7,Services FAQ,M3,Entities shall maintain a knowledge base of frequency asked question for publishing and updating time to time at the Services FAQ Page.,,Y,,,,,,Y
463,QGES-2,Eservices Information ,المعلومات عن الخدمات الإلكترونية,QGES-2.1,EServices Publication (Other details for publication),QGES-2.1.8,External Links,M3,"If there are any external links to other ministries to be provide, Entities may list them under external links.",,Y,,,,,,Y
464,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.1,EServices Access,QGES-3.1.1,Service Access,M2,"The Eservices should be accessible to its intended beneficiary through all supported channels, such as Website, Mobile App, and Hukoomi. ",Y,,,,,,,Y
465,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.1,EServices Access,QGES-3.1.2,Service Authentication,M2,The Eservices should be available only to authenticated and eligible users. The Authentication will be done by the channels. The service providers shall validate if the authenticated user is eligible to access the service and provide access.,,,Y,,,,,Y
466,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.1,Form Layout,M3,"Layout should be clean, simple and clear to maximize usability. All elements should aid communication with the user.",,,Y,,,,,Y
467,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.2,Form ID,M2,"All forms shall have a Form ID, that will be interoperable between offline and online modes. Form ID will be issued to the form, as soon as the transaction is initiated.

Refer to Appendix Form Coding Standards.
A Bar Code, or QR Code to be assigned.
",,,Y,,,,,Y
468,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.3,Form Title,M2,"Each form should have unique and descriptive title, starting with a verb",,,Y,,,,,Y
469,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.4,Applicant Details,M2,"Should provide fields for Applicant details.

For authenticated users, Applicant details shall be pre-filled based on Applicant's ID.

For non-Authenticated users, Applicant details may be prefilled from cookies if enabled
",,,Y,,,,,Y
470,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.5,Service Details,M2,Appropriate fields to be provided according to the respective service,,,Y,,,,,Y
471,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.6,Supporting Documentation,M3,"If the service warrants the need for supporting documentation, a feature to upload supporting documentation should be provided.

Feature to support Standard Office Documents, PDF, Images
",,,Y,,,,,Y
472,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.7,Fee Details,M2,"Should provide fields for Fee Details in Local QAR.

In case of services to international consumers, fee details in respective country shall be provided.
",,,Y,,,,,Y
473,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.8,Form Review,M2,System shall provide review of application details before submission.,,,Y,,,,,Y
474,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.9,Declaration,M2,"Forms may provide, depending on the applicability, a declaration from the user, regarding data accuracy in the form.",,,Y,,,,,Y
475,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.10,Field Level Validation,M2,"Field Level Validation must be provided to matches entered data with the expected input, and shall be triggered when the user leaves the field.

Incase of an error:
-Field shall be highlighted
-Error message and location shall be highlighted
",,,Y,,,,,Y
476,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.11,Page validation,M2,"To ensure that all mandatory or required fields have been completed and all dependencies have been completed, page validations must also be provided.

In case of an error, the error message should be displayed when next page and/or submit button is selected.
",,,Y,,,,,Y
477,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.12,Submission & Confirmation,M2,"Once transaction is submitted successfully, a confirmation, with unique transaction ID to be generated, and notified to user, on preferred digital channel.

Refer to Appendix “Transaction Coding System”.

Submit & Print Buttons should be provided
",,,Y,,,,,Y
478,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.12,Accessibility,M2,"Form Fields, Fields Description, Action Buttons, Error Messages should support Accessibility as per WCAG Standards (AA).",,,Y,,,,,Y
479,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.13,Form Download,M3,"Ability to download the electronic version of the form for lengthy forms, in editable PDF or Excel, may be provided to users for filling it offline.",,,Y,,,,,Y
480,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.14,Form Upload,M3,Ability to upload a form online may be provided for lengthy forms.,,,Y,,,,,Y
481,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.15,Client-side scripting,M3,Process completion must not rely on client-side scripting or embedded objects.,,,Y,,,,,Y
482,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.16,Terminology,M2,Standardize terminology across action buttons and links within an application.,,,Y,,,,,Y
483,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.17,Form input,M2,Forms should retain the entered inputs on event of an error.,,,Y,,,,,Y
484,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.18,Usability testing,M2,Each new Eform  must undergo usability testing.,,,Y,,,,,Y
485,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.2,Service Request (Online) - E-Forms,QGES-3.2.19,Placement of error messages,M2,Input error messages should appear near the relevant form control.,,,Y,,,,,Y
486,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.3,Services Request (Offline),QGES-3.3.1,Service Request (Downloadable  Forms),M2,"Incase the service can only be availed offline, a downloadable form to be provided to the users. Users can print the empty forms, or filled up form, and approach for availing the services.

Entities shall also provide details to the users on how to request for the services, along with features to submit required documents.
",,,Y,,,,,Y
487,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.4,Submission and Modificiation,QGES-3.4.1,Services Request Submission,M2,"The services requestor / user shall be able to submit Eservices request online or offline using  the Request Form. On submission of the request, an Unique Request ID shall be generated and notified to the user.",,,Y,,,,,Y
488,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.4,Submission and Modificiation,QGES-3.4.2,Users’  Requests,M2,The services requestor / user shall be able to view all his requests and the corresponting status and call to actions (if any) ,,,Y,,,,,Y
489,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.4,Submission and Modificiation,QGES-3.4.3,Services Request Change,M3,The services requestor / user shall be able to modify the request by changing the type of services requested,,,,Y,,,,Y
490,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.4,Submission and Modificiation,QGES-3.4.4,Services Request Update,M2,"The services requestor / user shall be able to update information related to the request, add supporting evidence or files, during the coure of service processing, when the services request has already been submitted.",,,,Y,,,,Y
491,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.4,Submission and Modificiation,QGES-3.4.5,Services Request Suspension,M2,"The services requestor / user shall be able to suspend or pause the request. The entities may decide, how long a suspended request be kept active.",,,,Y,,,,Y
492,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.4,Submission and Modificiation,QGES-3.4.6,Services Request Reinitiation,M2,"Once the services request is suspended / paused, the services requestor should be able to re-instate or initiate the services request again ",,,,Y,,,,Y
493,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.4,Submission and Modificiation,QGES-3.4.7,Services Request Termination,M2,"The services requestor / user shall be able to terminate the services request at anytime during the services processing. 

Services termination, along with refunds or rollbacks, shall be based on the services terms and conditions.",,,,Y,,,,Y
494,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.5,EServices Interactions ,QGES-3.5.1,Services Request  Status,M2,"For every transaction in progress, Entities must provide the service status to the requestor / user. The Services Status should clearly show the appropriate services status understandable to end user. Examples  are intiated, inprogress, closed, etc.",,,Y,Y,Y,,,Y
495,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.5,EServices Interactions ,QGES-3.5.2,Service Request Alerts,M2,"During the transaction progress, for any incident which needs action from the user, an alert should be generated and sent across online channels - Email, SMS, Update in the Portal/Mobile App

Incase SLAs are breached due to delay in actionable input:
1. If services fee's are paid: User shall be contacted over phone using the outbound contact center services. SLA's to be refined accordingly.
2. If services fee's are unpaid: A general alert through online channels are enough.
",,,Y,Y,Y,,,Y
496,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.5,EServices Interactions ,QGES-3.5.3,Service Request  Notification,M2,"For every status change, the Entities must provide notifications through online delivery channels - Email, SMS, Update in the Portal/Mobile App",,,Y,Y,Y,,,Y
497,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.5,EServices Interactions ,QGES-3.5.4,Services Request Feedback,M2,"Service Requestor / users should be able to provide services feedback.

Eservices must capture:
• Service Rating
• Improvement Options
• General Feedback
",,,,,Y,,,Y
498,QGES-4,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.5,EServices Interactions ,QGES-3.5.5,Services Request Escalation,M2,"Service Requestor/ User should be able to escalate the request, and provide reasons and justtifications",,,,Y,Y,,,Y
499,QGES-5,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.5,EServices Interactions ,QGES-3.5.6,Request Appeal,M3,Service Requestor/ User should be able to put a general appeal related to services or any topic,,,Y,Y,Y,,,Y
500,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.5,EServices Interactions ,QGES-3.5.7,Services Survey,M2,Entities may take time to time feedback from user base on services relevance and fulfillment using online / offline surveys,,,,,Y,,,Y
501,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.6,Exception Handling ,QGES-3.6.1,Exception Handling,M2,"In case of an exception at any stage of a transaction, an appropriate exception handler should be triggered.

Alerts shall be sent to user, as well as, service operations team, for further actions.  

The exception should provide errors containing audit trail details such as:
- Transaction Id
- Error Description
- Time of error
- Source of error
",,,Y,Y,Y,,,Y
502,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.6,Exception Handling ,QGES-3.6.2,Service rollback,M2,"In case of an exception, that could not be resolved, the transaction should be rolled back. The systems should initiate a process of rollback.

Process of rollback shall reset the transaction and provide refunds incase fees are already paid.
",,,Y,Y,Y,,,Y
503,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.7,EServices Administration - Front Office,QGES-3.7.1,Request Validation,M2,"Should provide features for 1st level validation. Incase of missing data, the Front office users should be able to send back the request to the user.",,,,Y,,,,Y
504,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.7,EServices Administration - Front Office,QGES-3.7.2,Request Duplication,M2,"Should provide features to check similar or duplicate request, and take corrective actions. Deduplication should be allowed either through cancelation after intimation to the user, or merging multiple requests into one.",,,,Y,,,,Y
505,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.7,EServices Administration - Front Office,QGES-3.7.3,Request Status,M2,"Should provide features to show the request status such as Initiated, In Progress, Completed",,,,Y,,,,Y
506,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.7,EServices Administration - Front Office,QGES-3.7.4,Request Search,M2,"Should provide features to search through requests based on user details such as ID, Name, Telephone Number, Request IDs, Date, or a combination of the search parameters.",,,,Y,,,,Y
507,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.7,EServices Administration - Front Office,QGES-3.7.5,Request Modification,M2,Should provide features to modify the service request from the front office. Any modifications should maintain the reasons and audit trail,,,,Y,,,,Y
508,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.7,EServices Administration - Front Office,QGES-3.7.6,Request Suspension,M2,Should provide features to Suspend the service request from the front office. Any modifications should maintain the reasons and audit trail,,,,Y,,,,Y
509,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.7,EServices Administration - Front Office,QGES-3.7.7,Request Re-Submission,M2,Should provide features to Re-Submit suspended service request from the front office. Any resubmissions should maintain the reasons and audit trail.,,,,Y,,,,Y
510,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.7,EServices Administration - Front Office,QGES-3.7.8,Request Termination,M2,Should provide features to terminate the service request from front office. Any services closure /  termination should maintain the reasons and audit trail,,,,Y,,,,Y
511,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.7,EServices Administration - Front Office,QGES-3.7.9,Request Priority,M2,"Should provide features to change the priority of the request, fast track in queue, or send for special approval. Any such changes in priority should maintain reasons and audit trail.",,,,Y,,,,Y
512,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.7,EServices Administration - Front Office,QGES-3.7.10,Request Escalation,M2,"Should provide features to view and qualify all escalations. All qualified escalations must be aggregated,  processed, and reported.",,,,Y,,,,Y
513,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.7,EServices Administration - Front Office,QGES-3.7.11,Request Appeal,M2,"Should provide features to view and qualify all appeals. All qualified appeals must be aggregated, processed, and reported.",,,,Y,,,,Y
514,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.1,Past Requests,M2,"Should provide features to mid office users to view all past requests, and details of each requests",,,,Y,,,,Y
515,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.2,Maker Checker Review,M3,To provide feature for maker checker verfication for services request,,,,Y,,,,Y
516,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.3,Special Review,M3,To provide feature for special  verfication by SME  for services request,,,,Y,,,,Y
517,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.4,Approve Request,M2,Should provide features to view and approve the verfied service request for fulfillment from the mid office. Any suspension should maintain the reasons and audit trail,,,,Y,,,,Y
518,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.5,Bulk Approve Request,M2,"Should provide features to list, view, and  bulk approve the verified service requests for fulfillment from the mid office. Any suspension should maintain the reasons and audit trail",,,,Y,,,,Y
519,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.6,Forward Request,M3,To provide features to forward a service request for verification or approval. Any forward should maintain the reasons and audit trail.,,,,Y,,,,Y
520,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.7,Authorize Request,M3,To provide features to use authorizations to approve a service requests.  Any Approvals based on authorizations should be maintain with reasons and audit trail.,,,,Y,,,,Y
521,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.8,Special Approve Request,M3,"Should provide features to list and view the verified service requests that need special approval for fulfillment from the mid office. 

There should be mechanisms for special approvals, including delagation of authority. All special approvals shoud maintain the reasons and ausit trails.",,,,Y,,,,Y
522,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.9,Suspend Request,M2,Should provide features to Suspend a service request from the mid office. Any suspension should maintain the reasons and audit trail,,,,Y,,,,Y
523,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.10,Backlist Requestor,M3,"To provide features to blacklist a requestor/user. If an requestor is blacklisted, appropriate reasons and audit trail should be maintained.",,,,Y,,,,Y
524,QGES-3,Eservices Functionality,وظيفة الخدمات الالكترونية,QGES-3.8,EServices Administration - Mid & Back Office,QGES-3.8.11,Whitelist Requestor,M3,"To provide features to whitelist a requestor/user. If an requestor is blacklisted, appropriate reasons and audit trail should be maintained.",,,,Y,,,,Y
